,imgpath,labels,encoded_labels
1308,./pretrain_2048_2/SC-01-0160.svs_16.png,pretrain,0
1309,./pretrain_2048_2/SC-01-0240.svs_12.png,pretrain,0
1310,./pretrain_2048_2/SC-01-0200.svs_3.png,pretrain,0
1311,./pretrain_2048_2/SC-01-0179.svs_10.png,pretrain,0
1312,./pretrain_2048_2/SC-01-0429.svs_6.png,pretrain,0
1313,./pretrain_2048_2/SC-01-0281.svs_3.png,pretrain,0
1314,./pretrain_2048_2/SC-01-0329.svs_18.png,pretrain,0
1315,./pretrain_2048_2/SC-01-0429.svs_4.png,pretrain,0
1316,./pretrain_2048_2/SC-01-0385.svs_16.png,pretrain,0
1317,./pretrain_2048_2/SC-01-0254.svs_11.png,pretrain,0
1318,./pretrain_2048_2/SC-01-0144.svs_5.png,pretrain,0
1319,./pretrain_2048_2/SC-01-0363.svs_8.png,pretrain,0
1320,./pretrain_2048_2/SC-01-0325.svs_19.png,pretrain,0
1321,./pretrain_2048_2/SC-01-0195.svs_17.png,pretrain,0
1322,./pretrain_2048_2/SC-01-0359.svs_2.png,pretrain,0
1323,./pretrain_2048_2/SC-01-0144.svs_11.png,pretrain,0
1324,./pretrain_2048_2/SC-01-0415.svs_16.png,pretrain,0
1325,./pretrain_2048_2/SC-01-0169.svs_16.png,pretrain,0
1326,./pretrain_2048_2/SC-01-0138.svs_18.png,pretrain,0
1327,./pretrain_2048_2/SC-01-0182.svs_1.png,pretrain,0
1328,./pretrain_2048_2/SC-01-0120.svs_24.png,pretrain,0
1329,./pretrain_2048_2/SC-01-0401.svs_9.png,pretrain,0
1330,./pretrain_2048_2/SC-01-0218.svs_9.png,pretrain,0
1331,./pretrain_2048_2/SC-01-0235.svs_28.png,pretrain,0
1332,./pretrain_2048_2/SC-01-0384.svs_11.png,pretrain,0
1333,./pretrain_2048_2/SC-01-0435.svs_3.png,pretrain,0
1334,./pretrain_2048_2/SC-01-0127.svs_6.png,pretrain,0
1335,./pretrain_2048_2/SC-01-0438.svs_1.png,pretrain,0
1336,./pretrain_2048_2/SC-01-0437.svs_3.png,pretrain,0
1337,./pretrain_2048_2/SC-01-0317.svs_3.png,pretrain,0
1338,./pretrain_2048_2/SC-01-0305.svs_26.png,pretrain,0
1339,./pretrain_2048_2/SC-01-0413.svs_2.png,pretrain,0
1340,./pretrain_2048_2/SC-01-0153.svs_25.png,pretrain,0
1341,./pretrain_2048_2/SC-01-0285.svs_6.png,pretrain,0
1342,./pretrain_2048_2/SC-01-0303.svs_11.png,pretrain,0
1343,./pretrain_2048_2/SC-01-0152.svs_8.png,pretrain,0
1344,./pretrain_2048_2/SC-01-0307.svs_18.png,pretrain,0
1345,./pretrain_2048_2/SC-01-0104.svs_20.png,pretrain,0
1346,./pretrain_2048_2/SC-01-0289.svs_36.png,pretrain,0
1347,./pretrain_2048_2/SC-01-0168.svs_17.png,pretrain,0
1348,./pretrain_2048_2/SC-01-0394.svs_16.png,pretrain,0
1349,./pretrain_2048_2/SC-01-0356.svs_20.png,pretrain,0
1350,./pretrain_2048_2/SC-01-0261.svs_16.png,pretrain,0
1351,./pretrain_2048_2/SC-01-0116.svs_16.png,pretrain,0
1352,./pretrain_2048_2/SC-01-0150.svs_7.png,pretrain,0
1353,./pretrain_2048_2/SC-01-0194.svs_14.png,pretrain,0
1354,./pretrain_2048_2/SC-01-0285.svs_7.png,pretrain,0
1355,./pretrain_2048_2/SC-01-0130.svs_12.png,pretrain,0
1356,./pretrain_2048_2/SC-01-0252.svs_2.png,pretrain,0
1357,./pretrain_2048_2/SC-01-0195.svs_11.png,pretrain,0
1358,./pretrain_2048_2/SC-01-0393.svs_4.png,pretrain,0
1359,./pretrain_2048_2/SC-01-0315.svs_14.png,pretrain,0
1360,./pretrain_2048_2/SC-01-0182.svs_22.png,pretrain,0
1361,./pretrain_2048_2/SC-01-0276.svs_29.png,pretrain,0
1362,./pretrain_2048_2/SC-01-0346.svs_11.png,pretrain,0
1363,./pretrain_2048_2/SC-01-0201.svs_14.png,pretrain,0
1364,./pretrain_2048_2/SC-01-0211.svs_26.png,pretrain,0
1365,./pretrain_2048_2/SC-01-0227.svs_8.png,pretrain,0
1366,./pretrain_2048_2/SC-01-0128.svs_10.png,pretrain,0
1367,./pretrain_2048_2/SC-01-0399.svs_82.png,pretrain,0
1368,./pretrain_2048_2/SC-01-0235.svs_30.png,pretrain,0
1369,./pretrain_2048_2/SC-01-0389.svs_24.png,pretrain,0
1370,./pretrain_2048_2/SC-01-0269.svs_53.png,pretrain,0
1371,./pretrain_2048_2/SC-01-0223.svs_20.png,pretrain,0
1372,./pretrain_2048_2/SC-01-0214.svs_61.png,pretrain,0
1373,./pretrain_2048_2/SC-01-0271.svs_33.png,pretrain,0
1374,./pretrain_2048_2/SC-01-0201.svs_4.png,pretrain,0
1375,./pretrain_2048_2/SC-01-0394.svs_11.png,pretrain,0
1376,./pretrain_2048_2/SC-01-0198.svs_18.png,pretrain,0
1377,./pretrain_2048_2/SC-01-0260.svs_25.png,pretrain,0
1378,./pretrain_2048_2/SC-01-0311.svs_5.png,pretrain,0
1379,./pretrain_2048_2/SC-01-0305.svs_25.png,pretrain,0
1380,./pretrain_2048_2/SC-01-0245.svs_1.png,pretrain,0
1381,./pretrain_2048_2/SC-01-0304.svs_7.png,pretrain,0
1382,./pretrain_2048_2/SC-01-0311.svs_7.png,pretrain,0
1383,./pretrain_2048_2/SC-01-0295.svs_22.png,pretrain,0
1384,./pretrain_2048_2/SC-01-0297.svs_15.png,pretrain,0
1385,./pretrain_2048_2/SC-01-0316.svs_1.png,pretrain,0
1386,./pretrain_2048_2/SC-01-0255.svs_24.png,pretrain,0
1387,./pretrain_2048_2/SC-01-0375.svs_8.png,pretrain,0
1388,./pretrain_2048_2/SC-01-0142.svs_5.png,pretrain,0
1389,./pretrain_2048_2/SC-01-0262.svs_22.png,pretrain,0
1390,./pretrain_2048_2/SC-01-0234.svs_8.png,pretrain,0
1391,./pretrain_2048_2/SC-01-0310.svs_3.png,pretrain,0
1392,./pretrain_2048_2/SC-01-0326.svs_1.png,pretrain,0
1393,./pretrain_2048_2/SC-01-0457.svs_18.png,pretrain,0
1394,./pretrain_2048_2/SC-01-0149.svs_5.png,pretrain,0
1395,./pretrain_2048_2/SC-01-0447.svs_54.png,pretrain,0
1396,./pretrain_2048_2/SC-01-0117.svs_2.png,pretrain,0
1397,./pretrain_2048_2/SC-01-0413.svs_16.png,pretrain,0
1398,./pretrain_2048_2/SC-01-0215.svs_6.png,pretrain,0
1399,./pretrain_2048_2/SC-01-0278.svs_13.png,pretrain,0
1400,./pretrain_2048_2/SC-01-0328.svs_20.png,pretrain,0
1401,./pretrain_2048_2/SC-01-0302.svs_1.png,pretrain,0
1402,./pretrain_2048_2/SC-01-0388.svs_4.png,pretrain,0
1403,./pretrain_2048_2/SC-01-0437.svs_11.png,pretrain,0
1404,./pretrain_2048_2/SC-01-0459.svs_44.png,pretrain,0
1405,./pretrain_2048_2/SC-01-0186.svs_29.png,pretrain,0
1406,./pretrain_2048_2/SC-01-0191.svs_44.png,pretrain,0
1407,./pretrain_2048_2/SC-01-0157.svs_16.png,pretrain,0
1408,./pretrain_2048_2/SC-01-0284.svs_12.png,pretrain,0
1409,./pretrain_2048_2/SC-01-0444.svs_12.png,pretrain,0
1410,./pretrain_2048_2/SC-01-0229.svs_14.png,pretrain,0
1411,./pretrain_2048_2/SC-01-0196.svs_19.png,pretrain,0
1412,./pretrain_2048_2/SC-01-0429.svs_23.png,pretrain,0
1413,./pretrain_2048_2/SC-01-0254.svs_7.png,pretrain,0
1414,./pretrain_2048_2/SC-01-0352.svs_55.png,pretrain,0
1415,./pretrain_2048_2/SC-01-0453.svs_16.png,pretrain,0
1416,./pretrain_2048_2/SC-01-0205.svs_26.png,pretrain,0
1417,./pretrain_2048_2/SC-01-0378.svs_21.png,pretrain,0
1418,./pretrain_2048_2/SC-01-0143.svs_17.png,pretrain,0
1419,./pretrain_2048_2/SC-01-0175.svs_10.png,pretrain,0
1420,./pretrain_2048_2/SC-01-0131.svs_4.png,pretrain,0
1421,./pretrain_2048_2/SC-01-0339.svs_2.png,pretrain,0
1422,./pretrain_2048_2/SC-01-0396.svs_35.png,pretrain,0
1423,./pretrain_2048_2/SC-01-0400.svs_18.png,pretrain,0
1424,./pretrain_2048_2/SC-01-0139.svs_41.png,pretrain,0
1425,./pretrain_2048_2/SC-01-0401.svs_10.png,pretrain,0
1426,./pretrain_2048_2/SC-01-0344.svs_38.png,pretrain,0
1427,./pretrain_2048_2/SC-01-0388.svs_7.png,pretrain,0
1428,./pretrain_2048_2/SC-01-0417.svs_2.png,pretrain,0
1429,./pretrain_2048_2/SC-01-0411.svs_13.png,pretrain,0
1430,./pretrain_2048_2/SC-01-0427.svs_3.png,pretrain,0
1431,./pretrain_2048_2/SC-01-0186.svs_44.png,pretrain,0
1432,./pretrain_2048_2/SC-01-0202.svs_4.png,pretrain,0
1433,./pretrain_2048_2/SC-01-0333.svs_33.png,pretrain,0
1434,./pretrain_2048_2/SC-01-0379.svs_11.png,pretrain,0
1435,./pretrain_2048_2/SC-01-0220.svs_23.png,pretrain,0
1436,./pretrain_2048_2/SC-01-0433.svs_3.png,pretrain,0
1437,./pretrain_2048_2/SC-01-0276.svs_27.png,pretrain,0
1438,./pretrain_2048_2/SC-01-0271.svs_3.png,pretrain,0
1439,./pretrain_2048_2/SC-01-0309.svs_3.png,pretrain,0
1440,./pretrain_2048_2/SC-01-0399.svs_62.png,pretrain,0
1441,./pretrain_2048_2/SC-01-0151.svs_16.png,pretrain,0
1442,./pretrain_2048_2/SC-01-0200.svs_15.png,pretrain,0
1443,./pretrain_2048_2/SC-01-0103.svs_35.png,pretrain,0
1444,./pretrain_2048_2/SC-01-0394.svs_10.png,pretrain,0
1445,./pretrain_2048_2/SC-01-0203.svs_7.png,pretrain,0
1446,./pretrain_2048_2/SC-01-0172.svs_11.png,pretrain,0
1447,./pretrain_2048_2/SC-01-0315.svs_21.png,pretrain,0
1448,./pretrain_2048_2/SC-01-0397.svs_16.png,pretrain,0
1449,./pretrain_2048_2/SC-01-0362.svs_14.png,pretrain,0
1450,./pretrain_2048_2/SC-01-0148.svs_5.png,pretrain,0
1451,./pretrain_2048_2/SC-01-0306.svs_12.png,pretrain,0
1452,./pretrain_2048_2/SC-01-0110.svs_4.png,pretrain,0
1453,./pretrain_2048_2/SC-01-0447.svs_1.png,pretrain,0
1454,./pretrain_2048_2/SC-01-0443.svs_3.png,pretrain,0
1455,./pretrain_2048_2/SC-01-0286.svs_29.png,pretrain,0
1456,./pretrain_2048_2/SC-01-0381.svs_6.png,pretrain,0
1457,./pretrain_2048_2/SC-01-0375.svs_24.png,pretrain,0
1458,./pretrain_2048_2/SC-01-0262.svs_20.png,pretrain,0
1459,./pretrain_2048_2/SC-01-0352.svs_40.png,pretrain,0
1460,./pretrain_2048_2/SC-01-0153.svs_3.png,pretrain,0
1461,./pretrain_2048_2/SC-01-0459.svs_28.png,pretrain,0
1462,./pretrain_2048_2/SC-01-0279.svs_4.png,pretrain,0
1463,./pretrain_2048_2/SC-01-0205.svs_16.png,pretrain,0
1464,./pretrain_2048_2/SC-01-0188.svs_13.png,pretrain,0
1465,./pretrain_2048_2/SC-01-0314.svs_17.png,pretrain,0
1466,./pretrain_2048_2/SC-01-0182.svs_9.png,pretrain,0
1467,./pretrain_2048_2/SC-01-0147.svs_6.png,pretrain,0
1468,./pretrain_2048_2/SC-01-0168.svs_18.png,pretrain,0
1469,./pretrain_2048_2/SC-01-0436.svs_6.png,pretrain,0
1470,./pretrain_2048_2/SC-01-0120.svs_2.png,pretrain,0
1471,./pretrain_2048_2/SC-01-0360.svs_51.png,pretrain,0
1472,./pretrain_2048_2/SC-01-0237.svs_1.png,pretrain,0
1473,./pretrain_2048_2/SC-01-0288.svs_6.png,pretrain,0
1474,./pretrain_2048_2/SC-01-0399.svs_76.png,pretrain,0
1475,./pretrain_2048_2/SC-01-0187.svs_27.png,pretrain,0
1476,./pretrain_2048_2/SC-01-0433.svs_11.png,pretrain,0
1477,./pretrain_2048_2/SC-01-0241.svs_30.png,pretrain,0
1478,./pretrain_2048_2/SC-01-0251.svs_7.png,pretrain,0
1479,./pretrain_2048_2/SC-01-0221.svs_26.png,pretrain,0
1480,./pretrain_2048_2/SC-01-0295.svs_11.png,pretrain,0
1481,./pretrain_2048_2/SC-01-0213.svs_5.png,pretrain,0
1482,./pretrain_2048_2/SC-01-0428.svs_7.png,pretrain,0
1483,./pretrain_2048_2/SC-01-0453.svs_23.png,pretrain,0
1484,./pretrain_2048_2/SC-01-0241.svs_12.png,pretrain,0
1485,./pretrain_2048_2/SC-01-0448.svs_33.png,pretrain,0
1486,./pretrain_2048_2/SC-01-0379.svs_13.png,pretrain,0
1487,./pretrain_2048_2/SC-01-0417.svs_31.png,pretrain,0
1488,./pretrain_2048_2/SC-01-0202.svs_40.png,pretrain,0
1489,./pretrain_2048_2/SC-01-0203.svs_1.png,pretrain,0
1490,./pretrain_2048_2/SC-01-0385.svs_6.png,pretrain,0
1491,./pretrain_2048_2/SC-01-0113.svs_10.png,pretrain,0
1492,./pretrain_2048_2/SC-01-0114.svs_5.png,pretrain,0
1493,./pretrain_2048_2/SC-01-0133.svs_2.png,pretrain,0
1494,./pretrain_2048_2/SC-01-0216.svs_2.png,pretrain,0
1495,./pretrain_2048_2/SC-01-0178.svs_20.png,pretrain,0
1496,./pretrain_2048_2/SC-01-0418.svs_2.png,pretrain,0
1497,./pretrain_2048_2/SC-01-0214.svs_14.png,pretrain,0
1498,./pretrain_2048_2/SC-01-0158.svs_2.png,pretrain,0
1499,./pretrain_2048_2/SC-01-0255.svs_12.png,pretrain,0
1500,./pretrain_2048_2/SC-01-0154.svs_2.png,pretrain,0
1501,./pretrain_2048_2/SC-01-0142.svs_18.png,pretrain,0
1502,./pretrain_2048_2/SC-01-0254.svs_36.png,pretrain,0
1503,./pretrain_2048_2/SC-01-0286.svs_17.png,pretrain,0
1504,./pretrain_2048_2/SC-01-0196.svs_6.png,pretrain,0
1505,./pretrain_2048_2/SC-01-0447.svs_42.png,pretrain,0
1506,./pretrain_2048_2/SC-01-0103.svs_38.png,pretrain,0
1507,./pretrain_2048_2/SC-01-0273.svs_23.png,pretrain,0
1508,./pretrain_2048_2/SC-01-0139.svs_10.png,pretrain,0
1509,./pretrain_2048_2/SC-01-0286.svs_20.png,pretrain,0
1510,./pretrain_2048_2/SC-01-0313.svs_8.png,pretrain,0
1511,./pretrain_2048_2/SC-01-0386.svs_13.png,pretrain,0
1512,./pretrain_2048_2/SC-01-0433.svs_5.png,pretrain,0
1513,./pretrain_2048_2/SC-01-0399.svs_50.png,pretrain,0
1514,./pretrain_2048_2/SC-01-0200.svs_10.png,pretrain,0
1515,./pretrain_2048_2/SC-01-0127.svs_2.png,pretrain,0
1516,./pretrain_2048_2/SC-01-0438.svs_4.png,pretrain,0
1517,./pretrain_2048_2/SC-01-0399.svs_13.png,pretrain,0
1518,./pretrain_2048_2/SC-01-0424.svs_2.png,pretrain,0
1519,./pretrain_2048_2/SC-01-0355.svs_11.png,pretrain,0
1520,./pretrain_2048_2/SC-01-0118.svs_14.png,pretrain,0
1521,./pretrain_2048_2/SC-01-0395.svs_6.png,pretrain,0
1522,./pretrain_2048_2/SC-01-0438.svs_16.png,pretrain,0
1523,./pretrain_2048_2/SC-01-0295.svs_5.png,pretrain,0
1524,./pretrain_2048_2/SC-01-0382.svs_3.png,pretrain,0
1525,./pretrain_2048_2/SC-01-0163.svs_8.png,pretrain,0
1526,./pretrain_2048_2/SC-01-0335.svs_8.png,pretrain,0
1527,./pretrain_2048_2/SC-01-0251.svs_3.png,pretrain,0
1528,./pretrain_2048_2/SC-01-0199.svs_5.png,pretrain,0
1529,./pretrain_2048_2/SC-01-0262.svs_14.png,pretrain,0
1530,./pretrain_2048_2/SC-01-0423.svs_6.png,pretrain,0
1531,./pretrain_2048_2/SC-01-0187.svs_12.png,pretrain,0
1532,./pretrain_2048_2/SC-01-0369.svs_20.png,pretrain,0
1533,./pretrain_2048_2/SC-01-0366.svs_33.png,pretrain,0
1534,./pretrain_2048_2/SC-01-0312.svs_19.png,pretrain,0
1535,./pretrain_2048_2/SC-01-0176.svs_22.png,pretrain,0
1536,./pretrain_2048_2/SC-01-0143.svs_23.png,pretrain,0
1537,./pretrain_2048_2/SC-01-0430.svs_21.png,pretrain,0
1538,./pretrain_2048_2/SC-01-0428.svs_4.png,pretrain,0
1539,./pretrain_2048_2/SC-01-0132.svs_8.png,pretrain,0
1540,./pretrain_2048_2/SC-01-0131.svs_8.png,pretrain,0
1541,./pretrain_2048_2/SC-01-0241.svs_21.png,pretrain,0
1542,./pretrain_2048_2/SC-01-0294.svs_15.png,pretrain,0
1543,./pretrain_2048_2/SC-01-0189.svs_18.png,pretrain,0
1544,./pretrain_2048_2/SC-01-0267.svs_14.png,pretrain,0
1545,./pretrain_2048_2/SC-01-0286.svs_10.png,pretrain,0
1546,./pretrain_2048_2/SC-01-0419.svs_32.png,pretrain,0
1547,./pretrain_2048_2/SC-01-0225.svs_6.png,pretrain,0
1548,./pretrain_2048_2/SC-01-0386.svs_23.png,pretrain,0
1549,./pretrain_2048_2/SC-01-0197.svs_23.png,pretrain,0
1550,./pretrain_2048_2/SC-01-0181.svs_10.png,pretrain,0
1551,./pretrain_2048_2/SC-01-0254.svs_35.png,pretrain,0
1552,./pretrain_2048_2/SC-01-0358.svs_17.png,pretrain,0
1553,./pretrain_2048_2/SC-01-0251.svs_2.png,pretrain,0
1554,./pretrain_2048_2/SC-01-0175.svs_11.png,pretrain,0
1555,./pretrain_2048_2/SC-01-0441.svs_30.png,pretrain,0
1556,./pretrain_2048_2/SC-01-0325.svs_34.png,pretrain,0
1557,./pretrain_2048_2/SC-01-0179.svs_8.png,pretrain,0
1558,./pretrain_2048_2/SC-01-0196.svs_5.png,pretrain,0
1559,./pretrain_2048_2/SC-01-0294.svs_17.png,pretrain,0
1560,./pretrain_2048_2/SC-01-0120.svs_22.png,pretrain,0
1561,./pretrain_2048_2/SC-01-0132.svs_7.png,pretrain,0
1562,./pretrain_2048_2/SC-01-0255.svs_6.png,pretrain,0
1563,./pretrain_2048_2/SC-01-0195.svs_1.png,pretrain,0
1564,./pretrain_2048_2/SC-01-0395.svs_39.png,pretrain,0
1565,./pretrain_2048_2/SC-01-0293.svs_16.png,pretrain,0
1566,./pretrain_2048_2/SC-01-0392.svs_15.png,pretrain,0
1567,./pretrain_2048_2/SC-01-0103.svs_42.png,pretrain,0
1568,./pretrain_2048_2/SC-01-0264.svs_7.png,pretrain,0
1569,./pretrain_2048_2/SC-01-0139.svs_31.png,pretrain,0
1570,./pretrain_2048_2/SC-01-0360.svs_73.png,pretrain,0
1571,./pretrain_2048_2/SC-01-0360.svs_81.png,pretrain,0
1572,./pretrain_2048_2/SC-01-0288.svs_3.png,pretrain,0
1573,./pretrain_2048_2/SC-01-0153.svs_7.png,pretrain,0
1574,./pretrain_2048_2/SC-01-0325.svs_12.png,pretrain,0
1575,./pretrain_2048_2/SC-01-0399.svs_58.png,pretrain,0
1576,./pretrain_2048_2/SC-01-0459.svs_35.png,pretrain,0
1577,./pretrain_2048_2/SC-01-0294.svs_41.png,pretrain,0
1578,./pretrain_2048_2/SC-01-0217.svs_26.png,pretrain,0
1579,./pretrain_2048_2/SC-01-0269.svs_13.png,pretrain,0
1580,./pretrain_2048_2/SC-01-0191.svs_20.png,pretrain,0
1581,./pretrain_2048_2/SC-01-0314.svs_33.png,pretrain,0
1582,./pretrain_2048_2/SC-01-0191.svs_17.png,pretrain,0
1583,./pretrain_2048_2/SC-01-0385.svs_12.png,pretrain,0
1584,./pretrain_2048_2/SC-01-0406.svs_3.png,pretrain,0
1585,./pretrain_2048_2/SC-01-0444.svs_3.png,pretrain,0
1586,./pretrain_2048_2/SC-01-0262.svs_6.png,pretrain,0
1587,./pretrain_2048_2/SC-01-0354.svs_2.png,pretrain,0
1588,./pretrain_2048_2/SC-01-0433.svs_36.png,pretrain,0
1589,./pretrain_2048_2/SC-01-0102.svs_4.png,pretrain,0
1590,./pretrain_2048_2/SC-01-0408.svs_12.png,pretrain,0
1591,./pretrain_2048_2/SC-01-0221.svs_32.png,pretrain,0
1592,./pretrain_2048_2/SC-01-0181.svs_2.png,pretrain,0
1593,./pretrain_2048_2/SC-01-0427.svs_4.png,pretrain,0
1594,./pretrain_2048_2/SC-01-0198.svs_10.png,pretrain,0
1595,./pretrain_2048_2/SC-01-0269.svs_26.png,pretrain,0
1596,./pretrain_2048_2/SC-01-0155.svs_9.png,pretrain,0
1597,./pretrain_2048_2/SC-01-0424.svs_14.png,pretrain,0
1598,./pretrain_2048_2/SC-01-0244.svs_14.png,pretrain,0
1599,./pretrain_2048_2/SC-01-0403.svs_24.png,pretrain,0
1600,./pretrain_2048_2/SC-01-0325.svs_17.png,pretrain,0
1601,./pretrain_2048_2/SC-01-0273.svs_2.png,pretrain,0
1602,./pretrain_2048_2/SC-01-0433.svs_33.png,pretrain,0
1603,./pretrain_2048_2/SC-01-0132.svs_10.png,pretrain,0
1604,./pretrain_2048_2/SC-01-0218.svs_7.png,pretrain,0
1605,./pretrain_2048_2/SC-01-0150.svs_8.png,pretrain,0
1606,./pretrain_2048_2/SC-01-0126.svs_2.png,pretrain,0
1607,./pretrain_2048_2/SC-01-0444.svs_8.png,pretrain,0
1608,./pretrain_2048_2/SC-01-0314.svs_35.png,pretrain,0
1609,./pretrain_2048_2/SC-01-0372.svs_10.png,pretrain,0
1610,./pretrain_2048_2/SC-01-0353.svs_5.png,pretrain,0
1611,./pretrain_2048_2/SC-01-0433.svs_31.png,pretrain,0
1612,./pretrain_2048_2/SC-01-0222.svs_11.png,pretrain,0
1613,./pretrain_2048_2/SC-01-0380.svs_3.png,pretrain,0
1614,./pretrain_2048_2/SC-01-0174.svs_8.png,pretrain,0
1615,./pretrain_2048_2/SC-01-0241.svs_36.png,pretrain,0
1616,./pretrain_2048_2/SC-01-0104.svs_19.png,pretrain,0
1617,./pretrain_2048_2/SC-01-0141.svs_33.png,pretrain,0
1618,./pretrain_2048_2/SC-01-0269.svs_14.png,pretrain,0
1619,./pretrain_2048_2/SC-01-0399.svs_72.png,pretrain,0
1620,./pretrain_2048_2/SC-01-0386.svs_6.png,pretrain,0
1621,./pretrain_2048_2/SC-01-0206.svs_8.png,pretrain,0
1622,./pretrain_2048_2/SC-01-0269.svs_52.png,pretrain,0
1623,./pretrain_2048_2/SC-01-0107.svs_2.png,pretrain,0
1624,./pretrain_2048_2/SC-01-0327.svs_6.png,pretrain,0
1625,./pretrain_2048_2/SC-01-0261.svs_31.png,pretrain,0
1626,./pretrain_2048_2/SC-01-0140.svs_4.png,pretrain,0
1627,./pretrain_2048_2/SC-01-0395.svs_3.png,pretrain,0
1628,./pretrain_2048_2/SC-01-0258.svs_2.png,pretrain,0
1629,./pretrain_2048_2/SC-01-0231.svs_13.png,pretrain,0
1630,./pretrain_2048_2/SC-01-0123.svs_15.png,pretrain,0
1631,./pretrain_2048_2/SC-01-0421.svs_18.png,pretrain,0
1632,./pretrain_2048_2/SC-01-0412.svs_12.png,pretrain,0
1633,./pretrain_2048_2/SC-01-0424.svs_11.png,pretrain,0
1634,./pretrain_2048_2/SC-01-0133.svs_7.png,pretrain,0
1635,./pretrain_2048_2/SC-01-0416.svs_5.png,pretrain,0
1636,./pretrain_2048_2/SC-01-0280.svs_11.png,pretrain,0
1637,./pretrain_2048_2/SC-01-0404.svs_12.png,pretrain,0
1638,./pretrain_2048_2/SC-01-0446.svs_11.png,pretrain,0
1639,./pretrain_2048_2/SC-01-0375.svs_20.png,pretrain,0
1640,./pretrain_2048_2/SC-01-0363.svs_9.png,pretrain,0
1641,./pretrain_2048_2/SC-01-0344.svs_23.png,pretrain,0
1642,./pretrain_2048_2/SC-01-0396.svs_20.png,pretrain,0
1643,./pretrain_2048_2/SC-01-0202.svs_9.png,pretrain,0
1644,./pretrain_2048_2/SC-01-0311.svs_1.png,pretrain,0
1645,./pretrain_2048_2/SC-01-0141.svs_17.png,pretrain,0
1646,./pretrain_2048_2/SC-01-0117.svs_16.png,pretrain,0
1647,./pretrain_2048_2/SC-01-0120.svs_1.png,pretrain,0
1648,./pretrain_2048_2/SC-01-0295.svs_7.png,pretrain,0
1649,./pretrain_2048_2/SC-01-0450.svs_6.png,pretrain,0
1650,./pretrain_2048_2/SC-01-0163.svs_12.png,pretrain,0
1651,./pretrain_2048_2/SC-01-0459.svs_15.png,pretrain,0
1652,./pretrain_2048_2/SC-01-0294.svs_42.png,pretrain,0
1653,./pretrain_2048_2/SC-01-0187.svs_26.png,pretrain,0
1654,./pretrain_2048_2/SC-01-0358.svs_35.png,pretrain,0
1655,./pretrain_2048_2/SC-01-0208.svs_8.png,pretrain,0
1656,./pretrain_2048_2/SC-01-0186.svs_18.png,pretrain,0
1657,./pretrain_2048_2/SC-01-0423.svs_4.png,pretrain,0
1658,./pretrain_2048_2/SC-01-0189.svs_10.png,pretrain,0
1659,./pretrain_2048_2/SC-01-0253.svs_5.png,pretrain,0
1660,./pretrain_2048_2/SC-01-0440.svs_13.png,pretrain,0
1661,./pretrain_2048_2/SC-01-0138.svs_6.png,pretrain,0
1662,./pretrain_2048_2/SC-01-0172.svs_9.png,pretrain,0
1663,./pretrain_2048_2/SC-01-0154.svs_14.png,pretrain,0
1664,./pretrain_2048_2/SC-01-0186.svs_24.png,pretrain,0
1665,./pretrain_2048_2/SC-01-0439.svs_11.png,pretrain,0
1666,./pretrain_2048_2/SC-01-0459.svs_16.png,pretrain,0
1667,./pretrain_2048_2/SC-01-0333.svs_22.png,pretrain,0
1668,./pretrain_2048_2/SC-01-0219.svs_20.png,pretrain,0
1669,./pretrain_2048_2/SC-01-0315.svs_24.png,pretrain,0
1670,./pretrain_2048_2/SC-01-0359.svs_15.png,pretrain,0
1671,./pretrain_2048_2/SC-01-0287.svs_12.png,pretrain,0
1672,./pretrain_2048_2/SC-01-0225.svs_12.png,pretrain,0
1673,./pretrain_2048_2/SC-01-0189.svs_17.png,pretrain,0
1674,./pretrain_2048_2/SC-01-0235.svs_13.png,pretrain,0
1675,./pretrain_2048_2/SC-01-0339.svs_7.png,pretrain,0
1676,./pretrain_2048_2/SC-01-0441.svs_23.png,pretrain,0
1677,./pretrain_2048_2/SC-01-0124.svs_1.png,pretrain,0
1678,./pretrain_2048_2/SC-01-0390.svs_1.png,pretrain,0
1679,./pretrain_2048_2/SC-01-0235.svs_31.png,pretrain,0
1680,./pretrain_2048_2/SC-01-0313.svs_10.png,pretrain,0
1681,./pretrain_2048_2/SC-01-0439.svs_2.png,pretrain,0
1682,./pretrain_2048_2/SC-01-0261.svs_28.png,pretrain,0
1683,./pretrain_2048_2/SC-01-0297.svs_17.png,pretrain,0
1684,./pretrain_2048_2/SC-01-0182.svs_25.png,pretrain,0
1685,./pretrain_2048_2/SC-01-0400.svs_12.png,pretrain,0
1686,./pretrain_2048_2/SC-01-0360.svs_80.png,pretrain,0
1687,./pretrain_2048_2/SC-01-0228.svs_17.png,pretrain,0
1688,./pretrain_2048_2/SC-01-0399.svs_22.png,pretrain,0
1689,./pretrain_2048_2/SC-01-0360.svs_91.png,pretrain,0
1690,./pretrain_2048_2/SC-01-0253.svs_20.png,pretrain,0
1691,./pretrain_2048_2/SC-01-0197.svs_13.png,pretrain,0
1692,./pretrain_2048_2/SC-01-0366.svs_5.png,pretrain,0
1693,./pretrain_2048_2/SC-01-0120.svs_18.png,pretrain,0
1694,./pretrain_2048_2/SC-01-0175.svs_14.png,pretrain,0
1695,./pretrain_2048_2/SC-01-0409.svs_23.png,pretrain,0
